# AK40-10 Torque/Current Verification Log
# Date: 2026-09-17 09:34:55
# Mode: MIT
# CAN ID: 2
# Kt_eff: 0.4816 Nm/A
# Gear Ratio: 10.0
# Input Mode: AMPS
# MIT Kp: 0.0
# MIT Kd: 0.5
# MIT v_des: 0.0
# MIT p_des: 0.0

time_s,target_current_A,actual_current_A,target_torque_Nm,actual_torque_Nm,position_rad,position_deg,speed_rad_s,speed_rpm,motor_temp_C,mos_temp_C,voltage_V,error_code,sweep_step
1.5401,0.00000,-0.02789,0.00000,-0.01343,0.35954,20.600,-0.01111,-0.106,26.0,26.0,0.0,0,
1.5863,0.00000,-0.01268,0.00000,-0.00611,0.35954,20.600,0.01111,0.106,26.0,26.0,0.0,0,
1.6505,0.00000,-0.00254,0.00000,-0.00122,0.35954,20.600,-0.05556,-0.531,26.0,26.0,0.0,0,
1.7024,0.00000,-0.00761,0.00000,-0.00366,0.35954,20.600,0.05556,0.531,26.0,26.0,0.0,0,
1.7642,0.00000,-0.02282,0.00000,-0.01099,0.35954,20.600,-0.01111,-0.106,26.0,26.0,0.0,0,
1.8231,0.00000,-0.04817,0.00000,-0.02320,0.35954,20.600,0.03333,0.318,26.0,26.0,0.0,0,
1.8940,0.00000,-0.01775,0.00000,-0.00855,0.35954,20.600,-0.03333,-0.318,26.0,26.0,0.0,0,
1.9471,0.00000,-0.02282,0.00000,-0.01099,0.35954,20.600,-0.12222,-1.167,26.0,26.0,0.0,0,
2.0009,0.00000,-0.01775,0.00000,-0.00855,0.35954,20.600,-0.05556,-0.531,26.0,26.0,0.0,0,
2.0674,0.00000,-0.02789,0.00000,-0.01343,0.35954,20.600,-0.03333,-0.318,26.0,26.0,0.0,0,
2.1155,0.00000,-0.03296,0.00000,-0.01587,0.35954,20.600,-0.07778,-0.743,26.0,26.0,0.0,0,
2.1691,0.00000,-0.03803,0.00000,-0.01832,0.35954,20.600,-0.03333,-0.318,26.0,26.0,0.0,0,
2.2310,0.00000,-0.03296,0.00000,-0.01587,0.35954,20.600,0.01111,0.106,26.0,26.0,0.0,0,
2.2893,0.00000,0.02789,0.00000,0.01343,0.35954,20.600,-0.05556,-0.531,26.0,26.0,0.0,0,
2.3399,0.00000,0.01775,0.00000,0.00855,0.35954,20.600,0.01111,0.106,26.0,26.0,0.0,0,
2.3935,0.00000,-0.03296,0.00000,-0.01587,0.35954,20.600,0.03333,0.318,26.0,26.0,0.0,0,
2.4432,0.00000,-0.02282,0.00000,-0.01099,0.35954,20.600,0.01111,0.106,26.0,26.0,0.0,0,
2.4993,0.00000,-0.00254,0.00000,-0.00122,0.35954,20.600,-0.01111,-0.106,26.0,26.0,0.0,0,
2.5553,0.00000,-0.03803,0.00000,-0.01832,0.35954,20.600,0.07778,0.743,26.0,26.0,0.0,0,
2.6141,0.00000,-0.01775,0.00000,-0.00855,0.35954,20.600,0.05556,0.531,26.0,26.0,0.0,0,
2.6645,0.00000,-0.02282,0.00000,-0.01099,0.35954,20.600,-0.01111,-0.106,26.0,26.0,0.0,0,
2.7132,0.00000,-0.02789,0.00000,-0.01343,0.35954,20.600,-0.07778,-0.743,26.0,26.0,0.0,0,
2.7728,0.00000,-0.00761,0.00000,-0.00366,0.35954,20.600,-0.05556,-0.531,26.0,26.0,0.0,0,
2.8256,0.00000,-0.04310,0.00000,-0.02076,0.35954,20.600,-0.03333,-0.318,26.0,26.0,0.0,0,
2.8698,0.00000,0.01268,0.00000,0.00611,0.35954,20.600,-0.03333,-0.318,26.0,26.0,0.0,0,
2.9375,0.00000,0.01268,0.00000,0.00611,0.35954,20.600,-0.01111,-0.106,26.0,26.0,0.0,0,
2.9890,0.00000,0.01268,0.00000,0.00611,0.35954,20.600,-0.07778,-0.743,26.0,26.0,0.0,0,
3.0482,0.00000,-0.00254,0.00000,-0.00122,0.35954,20.600,0.07778,0.743,26.0,26.0,0.0,0,
3.1164,0.50000,0.06338,0.24080,0.03053,0.36069,20.666,-0.03333,-0.318,26.0,26.0,0.0,0,
3.1839,0.50000,0.08874,0.24080,0.04274,0.36297,20.797,0.12222,1.167,26.0,26.0,0.0,0,
3.2468,0.50000,0.13944,0.24080,0.06716,0.37098,21.256,0.23333,2.228,26.0,26.0,0.0,0,
3.3158,0.50000,0.30677,0.24080,0.14774,0.38357,21.977,0.21111,2.016,26.0,26.0,0.0,0,
3.3970,0.50000,0.47917,0.24080,0.23077,0.38739,22.196,-0.01111,-0.106,26.0,26.0,0.0,0,
3.4532,0.50000,0.47917,0.24080,0.23077,0.38777,22.218,-0.01111,-0.106,26.0,26.0,0.0,0,
3.5107,0.50000,0.49438,0.24080,0.23810,0.38777,22.218,-0.10000,-0.955,26.0,26.0,0.0,0,
3.5824,0.50000,0.48931,0.24080,0.23565,0.38777,22.218,-0.01111,-0.106,26.0,26.0,0.0,0,
3.6408,0.50000,0.48424,0.24080,0.23321,0.38815,22.239,-0.05556,-0.531,26.0,26.0,0.0,0,
3.6980,0.50000,0.47917,0.24080,0.23077,0.38815,22.239,-0.03333,-0.318,26.0,26.0,0.0,0,
3.7494,0.50000,0.47917,0.24080,0.23077,0.38815,22.239,0.03333,0.318,26.0,26.0,0.0,0,
3.8052,0.50000,0.46396,0.24080,0.22344,0.38815,22.239,0.01111,0.106,26.0,26.0,0.0,0,
3.8795,0.50000,0.48424,0.24080,0.23321,0.38815,22.239,0.01111,0.106,26.0,26.0,0.0,0,
3.9485,0.50000,0.46903,0.24080,0.22589,0.38815,22.239,-0.07778,-0.743,26.0,26.0,0.0,0,
4.0172,0.50000,0.47917,0.24080,0.23077,0.38815,22.239,-0.12222,-1.167,26.0,26.0,0.0,0,
4.0649,0.50000,0.49945,0.24080,0.24054,0.38853,22.261,-0.03333,-0.318,26.0,26.0,0.0,0,
4.1389,0.50000,0.47410,0.24080,0.22833,0.38853,22.261,0.01111,0.106,26.0,26.0,0.0,0,
4.1984,0.50000,0.48424,0.24080,0.23321,0.38853,22.261,-0.07778,-0.743,26.0,26.0,0.0,0,
4.2519,0.50000,0.47410,0.24080,0.22833,0.38853,22.261,0.03333,0.318,26.0,26.0,0.0,0,
4.3155,0.50000,0.48931,0.24080,0.23565,0.38853,22.261,-0.03333,-0.318,26.0,26.0,0.0,0,
4.3826,0.50000,0.46396,0.24080,0.22344,0.38853,22.261,-0.05556,-0.531,26.0,26.0,0.0,0,
4.4413,0.50000,0.51974,0.24080,0.25031,0.38853,22.261,-0.01111,-0.106,26.0,26.0,0.0,0,
4.4946,0.50000,0.46396,0.24080,0.22344,0.38853,22.261,0.07778,0.743,26.0,26.0,0.0,0,
4.5636,0.50000,0.45889,0.24080,0.22100,0.38853,22.261,0.07778,0.743,26.0,26.0,0.0,0,
4.6265,0.50000,0.45889,0.24080,0.22100,0.38853,22.261,-0.01111,-0.106,26.0,26.0,0.0,0,
4.6853,0.50000,0.47410,0.24080,0.22833,0.38853,22.261,0.01111,0.106,26.0,26.0,0.0,0,
4.7441,0.50000,0.49945,0.24080,0.24054,0.38853,22.261,-0.12222,-1.167,26.0,26.0,0.0,0,
4.8119,0.50000,0.50453,0.24080,0.24298,0.38853,22.261,-0.03333,-0.318,26.0,26.0,0.0,0,
4.8716,0.50000,0.48424,0.24080,0.23321,0.38853,22.261,-0.01111,-0.106,26.0,26.0,0.0,0,
4.9297,0.50000,0.46903,0.24080,0.22589,0.38891,22.283,0.05556,0.531,26.0,26.0,0.0,0,
4.9874,0.50000,0.47410,0.24080,0.22833,0.38891,22.283,0.03333,0.318,26.0,26.0,0.0,0,
5.0565,0.50000,0.50453,0.24080,0.24298,0.38891,22.283,0.03333,0.318,26.0,26.0,0.0,0,
5.1309,0.50000,0.49438,0.24080,0.23810,0.38853,22.261,-0.03333,-0.318,26.0,26.0,0.0,0,
5.1794,0.50000,0.47917,0.24080,0.23077,0.38891,22.283,0.03333,0.318,26.0,26.0,0.0,0,
5.2331,0.50000,0.47917,0.24080,0.23077,0.38853,22.261,-0.10000,-0.955,26.0,26.0,0.0,0,
5.2931,0.50000,0.50960,0.24080,0.24542,0.38891,22.283,0.01111,0.106,26.0,26.0,0.0,0,
5.3753,0.50000,0.48931,0.24080,0.23565,0.38891,22.283,0.01111,0.106,26.0,26.0,0.0,0,
5.4385,0.50000,0.49438,0.24080,0.23810,0.38891,22.283,-0.03333,-0.318,26.0,26.0,0.0,0,
5.5189,0.50000,0.47410,0.24080,0.22833,0.38891,22.283,-0.05556,-0.531,26.0,26.0,0.0,0,
5.5849,0.50000,0.47410,0.24080,0.22833,0.38853,22.261,-0.14444,-1.379,26.0,26.0,0.0,0,
5.6535,0.00000,0.08874,0.00000,0.04274,0.38319,21.955,-0.05556,-0.531,26.0,26.0,0.0,0,
5.7176,0.00000,-0.01775,0.00000,-0.00855,0.38090,21.824,-0.05556,-0.531,26.0,26.0,0.0,0,
5.7861,0.00000,0.01775,0.00000,0.00855,0.37861,21.693,-0.05556,-0.531,26.0,26.0,0.0,0,
5.8473,0.00000,0.00761,0.00000,0.00366,0.37747,21.627,-0.01111,-0.106,26.0,26.0,0.0,0,
5.9073,0.00000,-0.00761,0.00000,-0.00366,0.37594,21.540,-0.14444,-1.379,26.0,26.0,0.0,0,
5.9721,0.00000,-0.01775,0.00000,-0.00855,0.37480,21.474,-0.01111,-0.106,26.0,26.0,0.0,0,
6.0360,0.00000,0.00254,0.00000,0.00122,0.37480,21.474,0.01111,0.106,26.0,26.0,0.0,0,
6.0918,0.00000,-0.00761,0.00000,-0.00366,0.37442,21.453,-0.05556,-0.531,26.0,26.0,0.0,0,
6.1614,0.00000,-0.00254,0.00000,-0.00122,0.37442,21.453,0.01111,0.106,26.0,26.0,0.0,0,
6.2205,0.00000,-0.02282,0.00000,-0.01099,0.37442,21.453,0.10000,0.955,26.0,26.0,0.0,0,
6.2920,0.00000,-0.02282,0.00000,-0.01099,0.37442,21.453,-0.03333,-0.318,26.0,26.0,0.0,0,
6.3419,0.00000,-0.02282,0.00000,-0.01099,0.37442,21.453,0.03333,0.318,26.0,26.0,0.0,0,
6.4069,0.00000,-0.02789,0.00000,-0.01343,0.37404,21.431,-0.05556,-0.531,26.0,26.0,0.0,0,
6.4783,0.00000,-0.02282,0.00000,-0.01099,0.37404,21.431,-0.01111,-0.106,26.0,26.0,0.0,0,
6.5386,0.00000,-0.00761,0.00000,-0.00366,0.37404,21.431,0.03333,0.318,26.0,26.0,0.0,0,
6.5973,0.00000,-0.01775,0.00000,-0.00855,0.37404,21.431,0.03333,0.318,26.0,26.0,0.0,0,
6.6523,0.00000,-0.00761,0.00000,-0.00366,0.37404,21.431,0.03333,0.318,26.0,26.0,0.0,0,
6.7219,0.00000,-0.01775,0.00000,-0.00855,0.37404,21.431,-0.07778,-0.743,26.0,26.0,0.0,0,
6.8239,0.00000,-0.00761,0.00000,-0.00366,0.37404,21.431,-0.05556,-0.531,26.0,26.0,0.0,0,
6.8759,0.00000,-0.02282,0.00000,-0.01099,0.37404,21.431,0.05556,0.531,26.0,26.0,0.0,0,
6.9353,0.00000,-0.00254,0.00000,-0.00122,0.37366,21.409,-0.10000,-0.955,26.0,26.0,0.0,0,
7.0083,0.00000,-0.02789,0.00000,-0.01343,0.37366,21.409,-0.01111,-0.106,26.0,26.0,0.0,0,
7.0669,0.00000,-0.00761,0.00000,-0.00366,0.37366,21.409,0.03333,0.318,26.0,26.0,0.0,0,
7.1290,0.00000,-0.01775,0.00000,-0.00855,0.37366,21.409,0.05556,0.531,26.0,26.0,0.0,0,
7.1959,0.00000,-0.03296,0.00000,-0.01587,0.37366,21.409,-0.01111,-0.106,26.0,26.0,0.0,0,
7.2618,0.00000,-0.01775,0.00000,-0.00855,0.37366,21.409,-0.12222,-1.167,26.0,26.0,0.0,0,
7.3355,0.00000,-0.01775,0.00000,-0.00855,0.37366,21.409,-0.07778,-0.743,26.0,26.0,0.0,0,
7.3863,0.00000,-0.00254,0.00000,-0.00122,0.37366,21.409,-0.01111,-0.106,26.0,26.0,0.0,0,
7.4432,0.00000,-0.00254,0.00000,-0.00122,0.37366,21.409,0.03333,0.318,26.0,26.0,0.0,0,
7.5076,0.00000,0.00254,0.00000,0.00122,0.37327,21.387,-0.01111,-0.106,26.0,26.0,0.0,0,
7.5596,0.00000,-0.02282,0.00000,-0.01099,0.37327,21.387,-0.01111,-0.106,26.0,26.0,0.0,0,
7.6126,0.00000,-0.02282,0.00000,-0.01099,0.37327,21.387,-0.01111,-0.106,26.0,26.0,0.0,0,
7.6721,0.00000,-0.00761,0.00000,-0.00366,0.37289,21.365,-0.01111,-0.106,26.0,26.0,0.0,0,
7.7378,0.00000,-0.00254,0.00000,-0.00122,0.37213,21.321,-0.03333,-0.318,26.0,26.0,0.0,0,
7.7868,0.00000,-0.01268,0.00000,-0.00611,0.37175,21.300,-0.05556,-0.531,26.0,26.0,0.0,0,
7.8427,0.00000,-0.01775,0.00000,-0.00855,0.37175,21.300,-0.14444,-1.379,26.0,26.0,0.0,0,
7.9064,0.00000,-0.02789,0.00000,-0.01343,0.37137,21.278,-0.12222,-1.167,26.0,26.0,0.0,0,
7.9479,0.00000,-0.01775,0.00000,-0.00855,0.37137,21.278,-0.03333,-0.318,26.0,26.0,0.0,0,
8.0194,0.00000,-0.02282,0.00000,-0.01099,0.37137,21.278,-0.07778,-0.743,26.0,26.0,0.0,0,
8.0818,0.00000,-0.02789,0.00000,-0.01343,0.37137,21.278,-0.01111,-0.106,26.0,26.0,0.0,0,
8.1534,0.00000,-0.00761,0.00000,-0.00366,0.37137,21.278,0.01111,0.106,26.0,26.0,0.0,0,
8.2248,0.00000,-0.02789,0.00000,-0.01343,0.37137,21.278,0.01111,0.106,26.0,26.0,0.0,0,
8.2977,0.00000,0.00254,0.00000,0.00122,0.37137,21.278,-0.01111,-0.106,26.0,26.0,0.0,0,
8.3665,0.00000,-0.02789,0.00000,-0.01343,0.37137,21.278,-0.01111,-0.106,26.0,26.0,0.0,0,
8.4323,0.00000,-0.00254,0.00000,-0.00122,0.37137,21.278,-0.05556,-0.531,26.0,26.0,0.0,0,
8.5018,0.00000,-0.02789,0.00000,-0.01343,0.37137,21.278,0.03333,0.318,26.0,26.0,0.0,0,
8.5642,0.00000,-0.01268,0.00000,-0.00611,0.37137,21.278,-0.01111,-0.106,26.0,26.0,0.0,0,
8.6286,0.00000,-0.01268,0.00000,-0.00611,0.37137,21.278,-0.10000,-0.955,26.0,26.0,0.0,0,
8.7046,0.00000,-0.02282,0.00000,-0.01099,0.37137,21.278,-0.01111,-0.106,26.0,26.0,0.0,0,
8.7643,0.00000,0.00761,0.00000,0.00366,0.37137,21.278,0.07778,0.743,26.0,26.0,0.0,0,
8.8392,0.00000,-0.00254,0.00000,-0.00122,0.37137,21.278,-0.01111,-0.106,26.0,26.0,0.0,0,
8.9025,0.00000,-0.02282,0.00000,-0.01099,0.37137,21.278,-0.03333,-0.318,26.0,26.0,0.0,0,
8.9792,0.00000,-0.02789,0.00000,-0.01343,0.37137,21.278,0.01111,0.106,26.0,26.0,0.0,0,
9.0478,0.00000,-0.02282,0.00000,-0.01099,0.37098,21.256,-0.03333,-0.318,26.0,26.0,0.0,0,
9.1164,0.00000,0.00254,0.00000,0.00122,0.37137,21.278,0.03333,0.318,26.0,26.0,0.0,0,
9.1866,0.00000,-0.00254,0.00000,-0.00122,0.37098,21.256,-0.01111,-0.106,26.0,26.0,0.0,0,
9.2518,0.00000,0.00761,0.00000,0.00366,0.37098,21.256,-0.12222,-1.167,26.0,26.0,0.0,0,
9.3089,0.00000,-0.04310,0.00000,-0.02076,0.37137,21.278,-0.01111,-0.106,26.0,26.0,0.0,0,
9.3747,0.00000,-0.01775,0.00000,-0.00855,0.37137,21.278,0.05556,0.531,26.0,26.0,0.0,0,
9.4481,0.00000,-0.01268,0.00000,-0.00611,0.37098,21.256,-0.01111,-0.106,26.0,26.0,0.0,0,
9.5003,0.00000,-0.02789,0.00000,-0.01343,0.37137,21.278,0.05556,0.531,26.0,26.0,0.0,0,
9.5565,0.00000,-0.03296,0.00000,-0.01587,0.37098,21.256,-0.01111,-0.106,26.0,26.0,0.0,0,
9.6334,0.00000,-0.00761,0.00000,-0.00366,0.37098,21.256,-0.01111,-0.106,26.0,26.0,0.0,0,
9.6977,0.00000,-0.01268,0.00000,-0.00611,0.37098,21.256,-0.01111,-0.106,26.0,26.0,0.0,0,
9.7729,0.00000,-0.02282,0.00000,-0.01099,0.37098,21.256,0.03333,0.318,26.0,26.0,0.0,0,
9.8409,0.00000,-0.00761,0.00000,-0.00366,0.37098,21.256,0.07778,0.743,26.0,26.0,0.0,0,
9.9085,0.00000,-0.01268,0.00000,-0.00611,0.37098,21.256,0.01111,0.106,26.0,26.0,0.0,0,
9.9659,0.00000,-0.00254,0.00000,-0.00122,0.37098,21.256,0.10000,0.955,26.0,26.0,0.0,0,
10.0304,0.00000,-0.01775,0.00000,-0.00855,0.37060,21.234,-0.03333,-0.318,26.0,26.0,0.0,0,
10.0950,0.00000,-0.02282,0.00000,-0.01099,0.37060,21.234,-0.05556,-0.531,26.0,26.0,0.0,0,
10.1543,0.00000,-0.00254,0.00000,-0.00122,0.37060,21.234,-0.05556,-0.531,26.0,26.0,0.0,0,
10.2084,0.00000,-0.01775,0.00000,-0.00855,0.37022,21.212,-0.03333,-0.318,26.0,26.0,0.0,0,
10.2772,0.00000,-0.01268,0.00000,-0.00611,0.37022,21.212,0.07778,0.743,26.0,26.0,0.0,0,
10.3571,0.00000,-0.01268,0.00000,-0.00611,0.36984,21.190,-0.01111,-0.106,26.0,26.0,0.0,0,
10.4131,0.00000,-0.00761,0.00000,-0.00366,0.36946,21.168,-0.01111,-0.106,26.0,26.0,0.0,0,
10.4840,0.00000,0.00761,0.00000,0.00366,0.36831,21.103,-0.01111,-0.106,26.0,26.0,0.0,0,
10.5509,0.00000,-0.03803,0.00000,-0.01832,0.36793,21.081,0.01111,0.106,26.0,26.0,0.0,0,
10.6083,0.00000,-0.00761,0.00000,-0.00366,0.36755,21.059,-0.07778,-0.743,26.0,26.0,0.0,0,
10.6851,0.00000,-0.01775,0.00000,-0.00855,0.36755,21.059,-0.01111,-0.106,26.0,26.0,0.0,0,
10.7477,0.00000,-0.00761,0.00000,-0.00366,0.36755,21.059,-0.05556,-0.531,26.0,26.0,0.0,0,
10.8140,0.00000,-0.02282,0.00000,-0.01099,0.36755,21.059,-0.05556,-0.531,26.0,26.0,0.0,0,
10.8778,0.00000,-0.01268,0.00000,-0.00611,0.36755,21.059,-0.03333,-0.318,26.0,26.0,0.0,0,
10.9524,0.00000,0.01268,0.00000,0.00611,0.36755,21.059,0.01111,0.106,26.0,26.0,0.0,0,
11.0128,0.00000,-0.00254,0.00000,-0.00122,0.36755,21.059,-0.05556,-0.531,26.0,26.0,0.0,0,
11.0821,0.00000,-0.03803,0.00000,-0.01832,0.36755,21.059,-0.03333,-0.318,26.0,26.0,0.0,0,
11.1539,0.00000,0.00761,0.00000,0.00366,0.36755,21.059,0.01111,0.106,26.0,26.0,0.0,0,
11.2461,0.00000,-0.03296,0.00000,-0.01587,0.36755,21.059,0.01111,0.106,26.0,26.0,0.0,0,
11.3181,0.00000,-0.03296,0.00000,-0.01587,0.36755,21.059,-0.03333,-0.318,26.0,26.0,0.0,0,
11.3938,0.00000,-0.01268,0.00000,-0.00611,0.36755,21.059,0.05556,0.531,26.0,26.0,0.0,0,
11.4984,0.00000,-0.02282,0.00000,-0.01099,0.36755,21.059,-0.05556,-0.531,26.0,26.0,0.0,0,
11.5639,0.00000,-0.02789,0.00000,-0.01343,0.36755,21.059,0.03333,0.318,26.0,26.0,0.0,0,
11.6221,0.00000,-0.00761,0.00000,-0.00366,0.36755,21.059,0.03333,0.318,26.0,26.0,0.0,0,
11.6997,0.00000,-0.01268,0.00000,-0.00611,0.36717,21.037,-0.07778,-0.743,26.0,26.0,0.0,0,
11.7654,0.00000,-0.01268,0.00000,-0.00611,0.36755,21.059,0.07778,0.743,26.0,26.0,0.0,0,
11.8266,0.00000,-0.00254,0.00000,-0.00122,0.36755,21.059,0.14444,1.379,26.0,26.0,0.0,0,
11.9002,0.00000,0.00761,0.00000,0.00366,0.36755,21.059,-0.01111,-0.106,26.0,26.0,0.0,0,
11.9718,0.00000,-0.03803,0.00000,-0.01832,0.36717,21.037,-0.07778,-0.743,26.0,26.0,0.0,0,
12.0411,0.00000,-0.04817,0.00000,-0.02320,0.36755,21.059,-0.01111,-0.106,26.0,26.0,0.0,0,
12.1216,0.00000,-0.02789,0.00000,-0.01343,0.36755,21.059,0.01111,0.106,26.0,26.0,0.0,0,
12.1871,0.00000,-0.03803,0.00000,-0.01832,0.36755,21.059,0.01111,0.106,26.0,26.0,0.0,0,
12.2513,0.00000,-0.00254,0.00000,-0.00122,0.36755,21.059,0.01111,0.106,26.0,26.0,0.0,0,
12.3412,0.00000,0.01268,0.00000,0.00611,0.36717,21.037,-0.01111,-0.106,26.0,26.0,0.0,0,
12.4061,0.00000,-0.01268,0.00000,-0.00611,0.36717,21.037,-0.07778,-0.743,26.0,26.0,0.0,0,
12.4767,0.00000,-0.00761,0.00000,-0.00366,0.36717,21.037,-0.01111,-0.106,26.0,26.0,0.0,0,
12.5417,0.00000,-0.00254,0.00000,-0.00122,0.36717,21.037,-0.01111,-0.106,26.0,26.0,0.0,0,
12.6026,0.00000,-0.01268,0.00000,-0.00611,0.36755,21.059,0.03333,0.318,26.0,26.0,0.0,0,
12.6636,0.00000,-0.00761,0.00000,-0.00366,0.36717,21.037,-0.01111,-0.106,26.0,26.0,0.0,0,
12.7376,0.00000,-0.04310,0.00000,-0.02076,0.36717,21.037,-0.03333,-0.318,26.0,26.0,0.0,0,
12.8002,0.00000,-0.01268,0.00000,-0.00611,0.36755,21.059,0.03333,0.318,26.0,26.0,0.0,0,
12.8679,0.00000,-0.00254,0.00000,-0.00122,0.36717,21.037,-0.05556,-0.531,26.0,26.0,0.0,0,
12.9406,0.00000,-0.02789,0.00000,-0.01343,0.36717,21.037,-0.10000,-0.955,26.0,26.0,0.0,0,
13.0139,0.00000,-0.03296,0.00000,-0.01587,0.36717,21.037,0.07778,0.743,26.0,26.0,0.0,0,
13.0937,0.00000,-0.00761,0.00000,-0.00366,0.36717,21.037,-0.01111,-0.106,26.0,26.0,0.0,0,
13.1572,0.00000,-0.01268,0.00000,-0.00611,0.36717,21.037,0.01111,0.106,26.0,26.0,0.0,0,
13.2321,0.00000,-0.03296,0.00000,-0.01587,0.36717,21.037,0.03333,0.318,26.0,26.0,0.0,0,
13.2955,0.00000,-0.01268,0.00000,-0.00611,0.36717,21.037,-0.01111,-0.106,26.0,26.0,0.0,0,
13.3744,0.00000,-0.00254,0.00000,-0.00122,0.36717,21.037,-0.03333,-0.318,26.0,26.0,0.0,0,
13.4525,0.00000,-0.01775,0.00000,-0.00855,0.36717,21.037,0.03333,0.318,26.0,26.0,0.0,0,
13.5299,0.00000,-0.00761,0.00000,-0.00366,0.36717,21.037,0.03333,0.318,26.0,26.0,0.0,0,
13.6102,0.00000,-0.02789,0.00000,-0.01343,0.36679,21.015,-0.12222,-1.167,26.0,26.0,0.0,0,
13.6819,0.00000,-0.01268,0.00000,-0.00611,0.36717,21.037,0.01111,0.106,26.0,26.0,0.0,0,
13.7539,0.00000,0.00254,0.00000,0.00122,0.36679,21.015,-0.10000,-0.955,26.0,26.0,0.0,0,
13.8298,0.00000,-0.02282,0.00000,-0.01099,0.36679,21.015,-0.05556,-0.531,26.0,26.0,0.0,0,
13.9049,0.00000,0.00254,0.00000,0.00122,0.36679,21.015,0.07778,0.743,26.0,26.0,0.0,0,
14.0026,0.00000,-0.00254,0.00000,-0.00122,0.36564,20.950,0.01111,0.106,26.0,26.0,0.0,0,
14.0766,0.00000,-0.00761,0.00000,-0.00366,0.36488,20.906,0.01111,0.106,26.0,26.0,0.0,0,
