# AK40-10 Torque/Current Verification Log
# Date: 2026-09-16 15:37:16
# Mode: MIT
# CAN ID: 2
# Kt_eff: 0.4816 Nm/A
# Gear Ratio: 10.0
# Input Mode: TORQUE
# MIT Kp: 0.0
# MIT Kd: 0.5
# MIT v_des: 0.0
# MIT p_des: 0.0

time_s,target_current_A,actual_current_A,target_torque_Nm,actual_torque_Nm,position_rad,position_deg,speed_rad_s,speed_rpm,motor_temp_C,mos_temp_C,voltage_V,error_code,sweep_step
34.7827,0.41528,0.39804,0.20000,0.19170,-12.34970,-707.586,-0.01111,-0.106,51.0,51.0,0.0,0,0.2000
34.8803,0.41528,0.39297,0.20000,0.18926,-12.34970,-707.586,0.03333,0.318,51.0,51.0,0.0,0,0.2000
34.9823,0.41528,0.37776,0.20000,0.18193,-12.34970,-707.586,0.01111,0.106,51.0,51.0,0.0,0,0.2000
35.0981,0.41528,0.40311,0.20000,0.19414,-12.34970,-707.586,-0.10000,-0.955,51.0,51.0,0.0,0,0.2000
35.2122,0.41528,0.40818,0.20000,0.19658,-12.34970,-707.586,-0.01111,-0.106,51.0,51.0,0.0,0,0.2000
35.3148,0.41528,0.38283,0.20000,0.18437,-12.34970,-707.586,-0.01111,-0.106,51.0,51.0,0.0,0,0.2000
35.4297,0.41528,0.39804,0.20000,0.19170,-12.34970,-707.586,-0.10000,-0.955,51.0,51.0,0.0,0,0.2000
35.5455,0.41528,0.40818,0.20000,0.19658,-12.34970,-707.586,-0.03333,-0.318,51.0,51.0,0.0,0,0.2000
35.6546,0.41528,0.41832,0.20000,0.20147,-12.34970,-707.586,0.10000,0.955,51.0,51.0,0.0,0,0.2000
35.7612,0.41528,0.39804,0.20000,0.19170,-12.34970,-707.586,0.01111,0.106,51.0,51.0,0.0,0,0.2000
35.8725,0.41528,0.38790,0.20000,0.18681,-12.34970,-707.586,-0.03333,-0.318,51.0,51.0,0.0,0,0.2000
35.9829,0.41528,0.39804,0.20000,0.19170,-12.34970,-707.586,-0.03333,-0.318,51.0,51.0,0.0,0,0.2000
36.1094,0.41528,0.39297,0.20000,0.18926,-12.34970,-707.586,-0.03333,-0.318,51.0,51.0,0.0,0,0.2000
36.2311,0.41528,0.40818,0.20000,0.19658,-12.34970,-707.586,-0.05556,-0.531,51.0,51.0,0.0,0,0.2000
36.3585,0.41528,0.39804,0.20000,0.19170,-12.34970,-707.586,0.01111,0.106,51.0,51.0,0.0,0,0.2000
36.4758,0.41528,0.42340,0.20000,0.20391,-12.34970,-707.586,-0.03333,-0.318,51.0,51.0,0.0,0,0.2000
36.5947,0.41528,0.39804,0.20000,0.19170,-12.34970,-707.586,-0.03333,-0.318,51.0,51.0,0.0,0,0.2000
36.7206,0.41528,0.39804,0.20000,0.19170,-12.34970,-707.586,0.07778,0.743,51.0,51.0,0.0,0,0.2000
36.8386,0.41528,0.39804,0.20000,0.19170,-12.34970,-707.586,-0.03333,-0.318,51.0,51.0,0.0,0,0.2000
36.9435,0.41528,0.41325,0.20000,0.19902,-12.34970,-707.586,-0.03333,-0.318,51.0,51.0,0.0,0,0.2000
37.0465,0.41528,0.40818,0.20000,0.19658,-12.34970,-707.586,-0.07778,-0.743,51.0,51.0,0.0,0,0.2000
37.1480,0.62292,0.49945,0.30000,0.24054,-12.34894,-707.542,-0.12222,-1.167,51.0,51.0,0.0,0,0.3000
37.2717,0.62292,0.61608,0.30000,0.29670,-12.34627,-707.389,-0.07778,-0.743,51.0,51.0,0.0,0,0.3000
37.3794,0.62292,0.62115,0.30000,0.29915,-12.34588,-707.367,-0.05556,-0.531,51.0,51.0,0.0,0,0.3000
37.5112,0.62292,0.60594,0.30000,0.29182,-12.34588,-707.367,-0.01111,-0.106,51.0,51.0,0.0,0,0.3000
37.6333,0.62292,0.57551,0.30000,0.27717,-12.34588,-707.367,-0.01111,-0.106,51.0,51.0,0.0,0,0.3000
37.7510,0.62292,0.58058,0.30000,0.27961,-12.34588,-707.367,0.01111,0.106,51.0,51.0,0.0,0,0.3000
37.8589,0.62292,0.59580,0.30000,0.28694,-12.34550,-707.345,0.03333,0.318,51.0,51.0,0.0,0,0.3000
37.9621,0.62292,0.57551,0.30000,0.27717,-12.34588,-707.367,0.01111,0.106,51.0,51.0,0.0,0,0.3000
38.0694,0.62292,0.61608,0.30000,0.29670,-12.34588,-707.367,0.01111,0.106,51.0,51.0,0.0,0,0.3000
38.1871,0.62292,0.60087,0.30000,0.28938,-12.34550,-707.345,-0.01111,-0.106,51.0,51.0,0.0,0,0.3000
38.2986,0.62292,0.61101,0.30000,0.29426,-12.34550,-707.345,0.01111,0.106,51.0,51.0,0.0,0,0.3000
38.4294,0.62292,0.57044,0.30000,0.27473,-12.34588,-707.367,-0.10000,-0.955,51.0,51.0,0.0,0,0.3000
38.5520,0.62292,0.60087,0.30000,0.28938,-12.34588,-707.367,-0.07778,-0.743,51.0,51.0,0.0,0,0.3000
38.6701,0.62292,0.60594,0.30000,0.29182,-12.34588,-707.367,-0.03333,-0.318,51.0,51.0,0.0,0,0.3000
38.7986,0.62292,0.61101,0.30000,0.29426,-12.34550,-707.345,0.03333,0.318,51.0,51.0,0.0,0,0.3000
38.9195,0.62292,0.62622,0.30000,0.30159,-12.34550,-707.345,0.03333,0.318,51.0,51.0,0.0,0,0.3000
39.0341,0.62292,0.60087,0.30000,0.28938,-12.34550,-707.345,-0.01111,-0.106,51.0,51.0,0.0,0,0.3000
39.1469,0.62292,0.62622,0.30000,0.30159,-12.34550,-707.345,-0.01111,-0.106,51.0,51.0,0.0,0,0.3000
39.2709,0.62292,0.59580,0.30000,0.28694,-12.34550,-707.345,-0.01111,-0.106,51.0,51.0,0.0,0,0.3000
39.4027,0.62292,0.59073,0.30000,0.28449,-12.34550,-707.345,-0.05556,-0.531,51.0,51.0,0.0,0,0.3000
39.5360,0.62292,0.59580,0.30000,0.28694,-12.34550,-707.345,-0.01111,-0.106,51.0,51.0,0.0,0,0.3000
39.6296,0.62292,0.58565,0.30000,0.28205,-12.34550,-707.345,0.03333,0.318,51.0,51.0,0.0,0,0.3000
39.7393,0.62292,0.62622,0.30000,0.30159,-12.34550,-707.345,0.05556,0.531,51.0,51.0,0.0,0,0.3000
39.8560,0.62292,0.61101,0.30000,0.29426,-12.34588,-707.367,-0.14444,-1.379,51.0,51.0,0.0,0,0.3000
39.9650,0.62292,0.60594,0.30000,0.29182,-12.34588,-707.367,-0.07778,-0.743,51.0,51.0,0.0,0,0.3000
40.0713,0.83056,0.60594,0.40000,0.29182,-12.34550,-707.345,-0.03333,-0.318,51.0,51.0,0.0,0,0.4000
40.1918,0.83056,0.73777,0.40000,0.35531,-12.34360,-707.236,-0.01111,-0.106,51.0,51.0,0.0,0,0.4000
40.3214,0.83056,0.80369,0.40000,0.38706,-12.34207,-707.148,-0.07778,-0.743,51.0,51.0,0.0,0,0.4000
40.4554,0.83056,0.81383,0.40000,0.39194,-12.34169,-707.127,0.07778,0.743,51.0,51.0,0.0,0,0.4000
40.5965,0.83056,0.82397,0.40000,0.39683,-12.34169,-707.127,0.01111,0.106,51.0,51.0,0.0,0,0.4000
40.7242,0.83056,0.80876,0.40000,0.38950,-12.34169,-707.127,0.12222,1.167,51.0,51.0,0.0,0,0.4000
40.8399,0.83056,0.81383,0.40000,0.39194,-12.34169,-707.127,0.03333,0.318,51.0,51.0,0.0,0,0.4000
40.9295,0.83056,0.79355,0.40000,0.38217,-12.34169,-707.127,0.03333,0.318,51.0,51.0,0.0,0,0.4000
41.0380,0.83056,0.83918,0.40000,0.40415,-12.34169,-707.127,0.05556,0.531,51.0,51.0,0.0,0,0.4000
41.1530,0.83056,0.83918,0.40000,0.40415,-12.34169,-707.127,-0.03333,-0.318,51.0,51.0,0.0,0,0.4000
41.2802,0.83056,0.80369,0.40000,0.38706,-12.34207,-707.148,-0.10000,-0.955,51.0,51.0,0.0,0,0.4000
41.4045,0.83056,0.80876,0.40000,0.38950,-12.34169,-707.127,-0.03333,-0.318,51.0,51.0,0.0,0,0.4000
41.5353,0.83056,0.81890,0.40000,0.39438,-12.34169,-707.127,0.03333,0.318,51.0,51.0,0.0,0,0.4000
41.6586,0.83056,0.81890,0.40000,0.39438,-12.34207,-707.148,-0.10000,-0.955,51.0,51.0,0.0,0,0.4000
41.7872,0.83056,0.82904,0.40000,0.39927,-12.34169,-707.127,0.01111,0.106,51.0,51.0,0.0,0,0.4000
41.9044,0.83056,0.83918,0.40000,0.40415,-12.34169,-707.127,0.01111,0.106,51.0,51.0,0.0,0,0.4000
42.0038,0.83056,0.83918,0.40000,0.40415,-12.34169,-707.127,-0.10000,-0.955,51.0,51.0,0.0,0,0.4000
42.1058,0.83056,0.82904,0.40000,0.39927,-12.34169,-707.127,-0.03333,-0.318,51.0,51.0,0.0,0,0.4000
42.2137,0.83056,0.81890,0.40000,0.39438,-12.34169,-707.127,0.01111,0.106,51.0,51.0,0.0,0,0.4000
42.3354,0.83056,0.81383,0.40000,0.39194,-12.34169,-707.127,0.01111,0.106,51.0,51.0,0.0,0,0.4000
42.4472,0.83056,0.81383,0.40000,0.39194,-12.34169,-707.127,-0.10000,-0.955,51.0,51.0,0.0,0,0.4000
42.5700,0.83056,0.78848,0.40000,0.37973,-12.34169,-707.127,-0.03333,-0.318,51.0,51.0,0.0,0,0.4000
42.6902,0.83056,0.81383,0.40000,0.39194,-12.34169,-707.127,-0.01111,-0.106,51.0,51.0,0.0,0,0.4000
42.8447,0.83056,0.82397,0.40000,0.39683,-12.34169,-707.127,-0.05556,-0.531,51.0,51.0,0.0,0,0.4000
42.9699,0.83056,0.82397,0.40000,0.39683,-12.34169,-707.127,-0.12222,-1.167,51.0,51.0,0.0,0,0.4000
43.0950,0.83056,0.80876,0.40000,0.38950,-12.34169,-707.127,-0.05556,-0.531,51.0,51.0,0.0,0,0.4000
43.2294,1.03821,0.99130,0.50000,0.47741,-12.34016,-707.039,0.03333,0.318,51.0,51.0,0.0,0,0.5000
43.3390,1.03821,1.03187,0.50000,0.49695,-12.33902,-706.974,-0.01111,-0.106,51.0,51.0,0.0,0,0.5000
43.4657,1.03821,1.02173,0.50000,0.49206,-12.33902,-706.974,-0.07778,-0.743,51.0,51.0,0.0,0,0.5000
43.5858,1.03821,1.00651,0.50000,0.48474,-12.33902,-706.974,-0.03333,-0.318,51.0,51.0,0.0,0,0.5000
43.7066,1.03821,1.01666,0.50000,0.48962,-12.33902,-706.974,-0.01111,-0.106,51.0,51.0,0.0,0,0.5000
43.8276,1.03821,1.03694,0.50000,0.49939,-12.33902,-706.974,-0.01111,-0.106,51.0,51.0,0.0,0,0.5000
43.9536,1.03821,1.01666,0.50000,0.48962,-12.33864,-706.952,0.03333,0.318,51.0,51.0,0.0,0,0.5000
44.0742,1.03821,1.04201,0.50000,0.50183,-12.33864,-706.952,0.03333,0.318,51.0,51.0,0.0,0,0.5000
44.1961,1.03821,1.01159,0.50000,0.48718,-12.33902,-706.974,-0.05556,-0.531,51.0,51.0,0.0,0,0.5000
44.3203,1.03821,1.00651,0.50000,0.48474,-12.33864,-706.952,-0.01111,-0.106,51.0,51.0,0.0,0,0.5000
44.4412,1.03821,1.00144,0.50000,0.48230,-12.33902,-706.974,-0.10000,-0.955,51.0,51.0,0.0,0,0.5000
44.5533,1.03821,1.00651,0.50000,0.48474,-12.33864,-706.952,-0.03333,-0.318,51.0,51.0,0.0,0,0.5000
44.6836,1.03821,1.02680,0.50000,0.49451,-12.33864,-706.952,-0.05556,-0.531,51.0,51.0,0.0,0,0.5000
44.8085,1.03821,0.98116,0.50000,0.47253,-12.33864,-706.952,0.01111,0.106,51.0,51.0,0.0,0,0.5000
44.9191,1.03821,1.01666,0.50000,0.48962,-12.33864,-706.952,-0.03333,-0.318,52.0,52.0,0.0,0,0.5000
45.0230,1.03821,1.01159,0.50000,0.48718,-12.33864,-706.952,-0.05556,-0.531,52.0,52.0,0.0,0,0.5000
45.1360,1.03821,1.00651,0.50000,0.48474,-12.33864,-706.952,0.01111,0.106,52.0,52.0,0.0,0,0.5000
45.2467,1.03821,1.01159,0.50000,0.48718,-12.33864,-706.952,0.03333,0.318,52.0,52.0,0.0,0,0.5000
45.3612,1.03821,1.01159,0.50000,0.48718,-12.33902,-706.974,-0.12222,-1.167,52.0,52.0,0.0,0,0.5000
45.4827,1.03821,1.04708,0.50000,0.50427,-12.33864,-706.952,0.03333,0.318,52.0,52.0,0.0,0,0.5000
45.5974,1.03821,1.01159,0.50000,0.48718,-12.33864,-706.952,-0.07778,-0.743,52.0,52.0,0.0,0,0.5000
45.7390,1.03821,1.03694,0.50000,0.49939,-12.33902,-706.974,-0.10000,-0.955,52.0,52.0,0.0,0,0.5000
45.8522,1.03821,1.03187,0.50000,0.49695,-12.33864,-706.952,-0.05556,-0.531,52.0,52.0,0.0,0,0.5000
45.9612,1.03821,1.01159,0.50000,0.48718,-12.33864,-706.952,-0.03333,-0.318,52.0,52.0,0.0,0,0.5000
46.0702,1.03821,1.04201,0.50000,0.50183,-12.33864,-706.952,-0.07778,-0.743,52.0,52.0,0.0,0,0.5000
46.1936,1.03821,1.01666,0.50000,0.48962,-12.33902,-706.974,-0.12222,-1.167,52.0,52.0,0.0,0,0.5000
46.3029,1.24585,1.16877,0.60000,0.56288,-12.33825,-706.930,0.03333,0.318,52.0,52.0,0.0,0,0.6000
46.4490,1.24585,1.22455,0.60000,0.58974,-12.33711,-706.864,-0.01111,-0.106,52.0,52.0,0.0,0,0.6000
46.5628,1.24585,1.23976,0.60000,0.59707,-12.33673,-706.842,0.03333,0.318,52.0,52.0,0.0,0,0.6000
46.6998,1.24585,1.23469,0.60000,0.59463,-12.33673,-706.842,0.01111,0.106,52.0,52.0,0.0,0,0.6000
46.8292,1.24585,1.22455,0.60000,0.58974,-12.33635,-706.821,0.01111,0.106,52.0,52.0,0.0,0,0.6000
46.9529,1.24585,1.23976,0.60000,0.59707,-12.33635,-706.821,0.01111,0.106,52.0,52.0,0.0,0,0.6000
47.0669,1.24585,1.22455,0.60000,0.58974,-12.33635,-706.821,-0.03333,-0.318,52.0,52.0,0.0,0,0.6000
47.1914,1.24585,1.21948,0.60000,0.58730,-12.33635,-706.821,-0.10000,-0.955,52.0,52.0,0.0,0,0.6000
47.3178,1.24585,1.21948,0.60000,0.58730,-12.33597,-706.799,0.01111,0.106,52.0,52.0,0.0,0,0.6000
47.4657,1.24585,1.22455,0.60000,0.58974,-12.33597,-706.799,0.03333,0.318,53.0,53.0,0.0,0,0.6000
47.6143,1.24585,1.22962,0.60000,0.59219,-12.33597,-706.799,0.01111,0.106,53.0,53.0,0.0,0,0.6000
47.7475,1.24585,1.21948,0.60000,0.58730,-12.33597,-706.799,0.03333,0.318,53.0,53.0,0.0,0,0.6000
47.8569,1.24585,1.21948,0.60000,0.58730,-12.33597,-706.799,-0.07778,-0.743,53.0,53.0,0.0,0,0.6000
47.9696,1.24585,1.21948,0.60000,0.58730,-12.33597,-706.799,0.07778,0.743,53.0,53.0,0.0,0,0.6000
48.1003,1.24585,1.21948,0.60000,0.58730,-12.33597,-706.799,-0.01111,-0.106,53.0,53.0,0.0,0,0.6000
48.2294,1.24585,1.22455,0.60000,0.58974,-12.33597,-706.799,-0.03333,-0.318,53.0,53.0,0.0,0,0.6000
48.3446,1.24585,1.23469,0.60000,0.59463,-12.33597,-706.799,-0.05556,-0.531,53.0,53.0,0.0,0,0.6000
48.4661,1.24585,1.24483,0.60000,0.59951,-12.33597,-706.799,-0.01111,-0.106,53.0,53.0,0.0,0,0.6000
48.5987,1.24585,1.22455,0.60000,0.58974,-12.33597,-706.799,-0.01111,-0.106,53.0,53.0,0.0,0,0.6000
48.7434,1.24585,1.23469,0.60000,0.59463,-12.33597,-706.799,0.07778,0.743,53.0,53.0,0.0,0,0.6000
48.8796,1.24585,1.23469,0.60000,0.59463,-12.33597,-706.799,-0.01111,-0.106,53.0,53.0,0.0,0,0.6000
49.0021,1.24585,1.21948,0.60000,0.58730,-12.33597,-706.799,0.05556,0.531,53.0,53.0,0.0,0,0.6000
49.1254,1.24585,1.22455,0.60000,0.58974,-12.33597,-706.799,-0.01111,-0.106,53.0,53.0,0.0,0,0.6000
49.2656,1.24585,1.23469,0.60000,0.59463,-12.33597,-706.799,0.01111,0.106,53.0,53.0,0.0,0,0.6000
49.4094,1.45349,1.42737,0.70000,0.68742,-12.33520,-706.755,-0.07778,-0.743,53.0,53.0,0.0,0,0.7000
49.5561,1.45349,1.45780,0.70000,0.70208,-12.33482,-706.733,-0.01111,-0.106,53.0,53.0,0.0,0,0.7000
49.6856,1.45349,1.44766,0.70000,0.69719,-12.33482,-706.733,-0.07778,-0.743,53.0,53.0,0.0,0,0.7000
49.8312,1.45349,1.42737,0.70000,0.68742,-12.33482,-706.733,-0.03333,-0.318,53.0,53.0,0.0,0,0.7000
49.9599,1.45349,1.44259,0.70000,0.69475,-12.33482,-706.733,0.01111,0.106,53.0,53.0,0.0,0,0.7000
50.0807,1.45349,1.44259,0.70000,0.69475,-12.33482,-706.733,-0.01111,-0.106,53.0,53.0,0.0,0,0.7000
50.2294,1.45349,1.44766,0.70000,0.69719,-12.33482,-706.733,0.03333,0.318,53.0,53.0,0.0,0,0.7000
50.3499,1.45349,1.43752,0.70000,0.69231,-12.33482,-706.733,-0.10000,-0.955,54.0,54.0,0.0,0,0.7000
50.4953,1.45349,1.42737,0.70000,0.68742,-12.33482,-706.733,0.05556,0.531,54.0,54.0,0.0,0,0.7000
50.6241,1.45349,1.43752,0.70000,0.69231,-12.33482,-706.733,-0.03333,-0.318,54.0,54.0,0.0,0,0.7000
50.7729,1.45349,1.42737,0.70000,0.68742,-12.33482,-706.733,-0.16667,-1.592,54.0,54.0,0.0,0,0.7000
50.9242,1.45349,1.43245,0.70000,0.68987,-12.33444,-706.711,0.03333,0.318,54.0,54.0,0.0,0,0.7000
51.0391,1.45349,1.44766,0.70000,0.69719,-12.33482,-706.733,-0.03333,-0.318,54.0,54.0,0.0,0,0.7000
51.1563,1.45349,1.43752,0.70000,0.69231,-12.33482,-706.733,-0.03333,-0.318,54.0,54.0,0.0,0,0.7000
51.2837,1.45349,1.44259,0.70000,0.69475,-12.33482,-706.733,-0.03333,-0.318,54.0,54.0,0.0,0,0.7000
51.4212,1.45349,1.42737,0.70000,0.68742,-12.33482,-706.733,-0.01111,-0.106,54.0,54.0,0.0,0,0.7000
51.5613,1.45349,1.44259,0.70000,0.69475,-12.33482,-706.733,-0.05556,-0.531,54.0,54.0,0.0,0,0.7000
51.6899,1.45349,1.43752,0.70000,0.69231,-12.33482,-706.733,-0.05556,-0.531,54.0,54.0,0.0,0,0.7000
51.8329,1.45349,1.42737,0.70000,0.68742,-12.33482,-706.733,-0.10000,-0.955,54.0,54.0,0.0,0,0.7000
51.9875,1.45349,1.44766,0.70000,0.69719,-12.33444,-706.711,0.01111,0.106,54.0,54.0,0.0,0,0.7000
52.1212,1.45349,1.44766,0.70000,0.69719,-12.33444,-706.711,0.03333,0.318,54.0,54.0,0.0,0,0.7000
52.2718,1.45349,1.44259,0.70000,0.69475,-12.33482,-706.733,-0.07778,-0.743,54.0,54.0,0.0,0,0.7000
52.3840,1.66113,1.61499,0.80000,0.77778,-12.33444,-706.711,0.01111,0.106,54.0,54.0,0.0,0,0.8000
52.5430,1.66113,1.65555,0.80000,0.79731,-12.33368,-706.668,-0.01111,-0.106,54.0,54.0,0.0,0,0.8000
52.6520,1.66113,1.64541,0.80000,0.79243,-12.33368,-706.668,0.03333,0.318,54.0,54.0,0.0,0,0.8000
52.7973,1.66113,1.65555,0.80000,0.79731,-12.33330,-706.646,0.05556,0.531,54.0,54.0,0.0,0,0.8000
52.9372,1.66113,1.63527,0.80000,0.78755,-12.33330,-706.646,-0.03333,-0.318,54.0,54.0,0.0,0,0.8000
53.0594,1.66113,1.64541,0.80000,0.79243,-12.33330,-706.646,0.07778,0.743,54.0,54.0,0.0,0,0.8000
53.1929,1.66113,1.64541,0.80000,0.79243,-12.33330,-706.646,-0.03333,-0.318,54.0,54.0,0.0,0,0.8000
53.3274,1.66113,1.62006,0.80000,0.78022,-12.33330,-706.646,-0.14444,-1.379,54.0,54.0,0.0,0,0.8000
53.4720,1.66113,1.64034,0.80000,0.78999,-12.33330,-706.646,-0.03333,-0.318,54.0,54.0,0.0,0,0.8000
53.6319,1.66113,1.66062,0.80000,0.79976,-12.33330,-706.646,0.01111,0.106,55.0,55.0,0.0,0,0.8000
53.8310,1.66113,1.64541,0.80000,0.79243,-12.33330,-706.646,-0.05556,-0.531,55.0,55.0,0.0,0,0.8000
53.9914,1.66113,1.64541,0.80000,0.79243,-12.33330,-706.646,-0.01111,-0.106,55.0,55.0,0.0,0,0.8000
54.1358,1.66113,1.64541,0.80000,0.79243,-12.33330,-706.646,-0.05556,-0.531,55.0,55.0,0.0,0,0.8000
54.2708,1.66113,1.63527,0.80000,0.78755,-12.33330,-706.646,-0.05556,-0.531,55.0,55.0,0.0,0,0.8000
54.4190,1.66113,1.66062,0.80000,0.79976,-12.33330,-706.646,-0.01111,-0.106,55.0,55.0,0.0,0,0.8000
54.5998,1.66113,1.65555,0.80000,0.79731,-12.33291,-706.624,0.01111,0.106,55.0,55.0,0.0,0,0.8000
54.7474,1.66113,1.64541,0.80000,0.79243,-12.33291,-706.624,0.01111,0.106,55.0,55.0,0.0,0,0.8000
54.8693,1.66113,1.63527,0.80000,0.78755,-12.33291,-706.624,-0.01111,-0.106,55.0,55.0,0.0,0,0.8000
55.0413,1.66113,1.65048,0.80000,0.79487,-12.33291,-706.624,0.01111,0.106,55.0,55.0,0.0,0,0.8000
55.1929,1.66113,1.65555,0.80000,0.79731,-12.33291,-706.624,-0.03333,-0.318,55.0,55.0,0.0,0,0.8000
55.3728,1.86877,1.64541,0.90000,0.79243,-12.33291,-706.624,-0.01111,-0.106,55.0,55.0,0.0,0,0.9000
55.5586,1.86877,1.83809,0.90000,0.88523,-12.33215,-706.580,-0.01111,-0.106,55.0,55.0,0.0,0,0.9000
55.7067,1.86877,1.86852,0.90000,0.89988,-12.33177,-706.558,-0.03333,-0.318,55.0,55.0,0.0,0,0.9000
55.8695,1.86877,1.86345,0.90000,0.89744,-12.33177,-706.558,-0.05556,-0.531,55.0,55.0,0.0,0,0.9000
56.0307,1.86877,1.87359,0.90000,0.90232,-12.33177,-706.558,-0.03333,-0.318,55.0,55.0,0.0,0,0.9000
56.2132,1.86877,1.85331,0.90000,0.89255,-12.33139,-706.536,-0.03333,-0.318,55.0,55.0,0.0,0,0.9000
56.3608,1.86877,1.83809,0.90000,0.88523,-12.33139,-706.536,-0.05556,-0.531,55.0,55.0,0.0,0,0.9000
56.5107,1.86877,1.86345,0.90000,0.89744,-12.33139,-706.536,0.01111,0.106,55.0,55.0,0.0,0,0.9000
56.7114,1.86877,1.85838,0.90000,0.89499,-12.33139,-706.536,-0.05556,-0.531,55.0,55.0,0.0,0,0.9000
56.8672,1.86877,1.83809,0.90000,0.88523,-12.33139,-706.536,0.03333,0.318,55.0,55.0,0.0,0,0.9000
