# AK40-10 Torque/Current Verification Log
# Date: 2026-09-16 15:33:11
# Mode: MIT
# CAN ID: 2
# Kt_eff: 0.4816 Nm/A
# Gear Ratio: 10.0
# Input Mode: AMPS
# MIT Kp: 0.0
# MIT Kd: 0.5
# MIT v_des: 0.0
# MIT p_des: 0.0

time_s,target_current_A,actual_current_A,target_torque_Nm,actual_torque_Nm,position_rad,position_deg,speed_rad_s,speed_rpm,motor_temp_C,mos_temp_C,voltage_V,error_code,sweep_step
6.7290,0.00000,-0.02282,0.00000,-0.01099,-12.36954,-708.722,-0.05556,-0.531,39.0,39.0,0.0,0,
6.8269,0.00000,-0.02282,0.00000,-0.01099,-12.36954,-708.722,-0.01111,-0.106,39.0,39.0,0.0,0,
6.9318,0.00000,-0.02789,0.00000,-0.01343,-12.36915,-708.700,0.10000,0.955,39.0,39.0,0.0,0,
7.0296,0.00000,-0.01268,0.00000,-0.00611,-12.36954,-708.722,-0.07778,-0.743,39.0,39.0,0.0,0,
7.1475,0.00000,-0.00761,0.00000,-0.00366,-12.36954,-708.722,-0.05556,-0.531,39.0,39.0,0.0,0,
7.2488,0.00000,0.01268,0.00000,0.00611,-12.36954,-708.722,-0.10000,-0.955,39.0,39.0,0.0,0,
7.3428,0.00000,-0.01775,0.00000,-0.00855,-12.36954,-708.722,0.03333,0.318,39.0,39.0,0.0,0,
7.4599,0.00000,-0.01268,0.00000,-0.00611,-12.36954,-708.722,-0.03333,-0.318,39.0,39.0,0.0,0,
7.5731,0.00000,-0.03296,0.00000,-0.01587,-12.36954,-708.722,-0.03333,-0.318,39.0,39.0,0.0,0,
7.6976,0.00000,-0.02282,0.00000,-0.01099,-12.36954,-708.722,0.05556,0.531,39.0,39.0,0.0,0,
7.8048,0.00000,-0.02789,0.00000,-0.01343,-12.36954,-708.722,-0.12222,-1.167,39.0,39.0,0.0,0,
7.9115,0.00000,-0.02789,0.00000,-0.01343,-12.36954,-708.722,0.07778,0.743,39.0,39.0,0.0,0,
8.0274,0.00000,-0.00254,0.00000,-0.00122,-12.36954,-708.722,-0.03333,-0.318,39.0,39.0,0.0,0,
8.1434,0.00000,0.00254,0.00000,0.00122,-12.36954,-708.722,0.05556,0.531,39.0,39.0,0.0,0,
8.2813,0.00000,0.01268,0.00000,0.00611,-12.36954,-708.722,0.05556,0.531,39.0,39.0,0.0,0,
8.3948,0.00000,-0.03296,0.00000,-0.01587,-12.36954,-708.722,0.01111,0.106,39.0,39.0,0.0,0,
8.5063,0.00000,-0.01268,0.00000,-0.00611,-12.36954,-708.722,-0.01111,-0.106,39.0,39.0,0.0,0,
8.6376,0.00000,-0.02282,0.00000,-0.01099,-12.36954,-708.722,-0.03333,-0.318,39.0,39.0,0.0,0,
8.7634,0.00000,-0.03296,0.00000,-0.01587,-12.36954,-708.722,-0.01111,-0.106,39.0,39.0,0.0,0,
8.8625,0.00000,-0.01268,0.00000,-0.00611,-12.36954,-708.722,-0.03333,-0.318,39.0,39.0,0.0,0,
8.9807,0.00000,-0.01268,0.00000,-0.00611,-12.36954,-708.722,0.05556,0.531,39.0,39.0,0.0,0,
9.0915,0.00000,-0.02282,0.00000,-0.01099,-12.36954,-708.722,0.01111,0.106,39.0,39.0,0.0,0,
9.2212,0.00000,-0.01775,0.00000,-0.00855,-12.36954,-708.722,-0.01111,-0.106,39.0,39.0,0.0,0,
9.3440,0.00000,-0.00254,0.00000,-0.00122,-12.36954,-708.722,0.07778,0.743,39.0,39.0,0.0,0,
9.4642,0.00000,-0.01775,0.00000,-0.00855,-12.36954,-708.722,0.03333,0.318,39.0,39.0,0.0,0,
9.5698,0.00000,-0.00761,0.00000,-0.00366,-12.36954,-708.722,0.01111,0.106,39.0,39.0,0.0,0,
9.6670,0.00000,-0.02282,0.00000,-0.01099,-12.36954,-708.722,0.03333,0.318,39.0,39.0,0.0,0,
9.7757,0.00000,-0.03296,0.00000,-0.01587,-12.36954,-708.722,-0.03333,-0.318,39.0,39.0,0.0,0,
9.8896,0.00000,-0.01268,0.00000,-0.00611,-12.36954,-708.722,0.05556,0.531,39.0,39.0,0.0,0,
9.9840,0.00000,-0.02282,0.00000,-0.01099,-12.36954,-708.722,-0.01111,-0.106,39.0,39.0,0.0,0,
10.1030,0.00000,-0.01775,0.00000,-0.00855,-12.36954,-708.722,0.01111,0.106,39.0,39.0,0.0,0,
10.2035,0.00000,-0.03803,0.00000,-0.01832,-12.36954,-708.722,-0.03333,-0.318,39.0,39.0,0.0,0,
10.3134,0.00000,-0.03296,0.00000,-0.01587,-12.36954,-708.722,-0.03333,-0.318,39.0,39.0,0.0,0,
10.4157,0.00000,0.00761,0.00000,0.00366,-12.36954,-708.722,-0.01111,-0.106,39.0,39.0,0.0,0,
10.5253,0.00000,-0.01775,0.00000,-0.00855,-12.36954,-708.722,-0.07778,-0.743,39.0,39.0,0.0,0,
10.6348,0.00000,-0.00254,0.00000,-0.00122,-12.36954,-708.722,0.10000,0.955,39.0,39.0,0.0,0,
10.7285,0.00000,-0.02789,0.00000,-0.01343,-12.36954,-708.722,0.01111,0.106,39.0,39.0,0.0,0,
10.8373,0.00000,-0.00761,0.00000,-0.00366,-12.36954,-708.722,-0.01111,-0.106,39.0,39.0,0.0,0,
10.9489,0.00000,-0.01775,0.00000,-0.00855,-12.36954,-708.722,-0.03333,-0.318,39.0,39.0,0.0,0,
11.0535,0.00000,-0.01268,0.00000,-0.00611,-12.36954,-708.722,0.01111,0.106,39.0,39.0,0.0,0,
11.1354,0.00000,-0.02282,0.00000,-0.01099,-12.36954,-708.722,0.07778,0.743,39.0,39.0,0.0,0,
11.2403,0.00000,-0.00761,0.00000,-0.00366,-12.36954,-708.722,-0.01111,-0.106,39.0,39.0,0.0,0,
11.3373,0.00000,-0.01775,0.00000,-0.00855,-12.36954,-708.722,0.03333,0.318,39.0,39.0,0.0,0,
11.4387,0.00000,-0.00254,0.00000,-0.00122,-12.36954,-708.722,-0.07778,-0.743,39.0,39.0,0.0,0,
11.5440,0.00000,-0.03296,0.00000,-0.01587,-12.36954,-708.722,-0.05556,-0.531,39.0,39.0,0.0,0,
11.6602,0.00000,-0.03803,0.00000,-0.01832,-12.36954,-708.722,-0.01111,-0.106,39.0,39.0,0.0,0,
11.8013,0.00000,-0.00761,0.00000,-0.00366,-12.36954,-708.722,-0.07778,-0.743,39.0,39.0,0.0,0,
11.9172,0.00000,-0.03296,0.00000,-0.01587,-12.36954,-708.722,0.05556,0.531,39.0,39.0,0.0,0,
12.0244,0.00000,-0.02282,0.00000,-0.01099,-12.36954,-708.722,-0.01111,-0.106,39.0,39.0,0.0,0,
12.1127,0.00000,0.00254,0.00000,0.00122,-12.36954,-708.722,-0.03333,-0.318,39.0,39.0,0.0,0,
12.2065,0.00000,-0.01775,0.00000,-0.00855,-12.36877,-708.678,-0.03333,-0.318,39.0,39.0,0.0,0,
12.3196,0.00000,-0.07859,0.00000,-0.03785,-12.36648,-708.547,-0.01111,-0.106,39.0,39.0,0.0,0,
12.4249,0.00000,-0.04310,0.00000,-0.02076,-12.36419,-708.416,-0.12222,-1.167,39.0,39.0,0.0,0,
12.5311,0.00000,-0.01268,0.00000,-0.00611,-12.36114,-708.241,0.10000,0.955,39.0,39.0,0.0,0,
12.6457,0.00000,-0.01775,0.00000,-0.00855,-12.36114,-708.241,-0.03333,-0.318,39.0,39.0,0.0,0,
12.7657,0.00000,-0.02282,0.00000,-0.01099,-12.36076,-708.219,0.01111,0.106,39.0,39.0,0.0,0,
12.9134,0.00000,-0.00761,0.00000,-0.00366,-12.36191,-708.285,-0.01111,-0.106,39.0,39.0,0.0,0,
13.0507,0.00000,-0.01775,0.00000,-0.00855,-12.36496,-708.460,-0.05556,-0.531,39.0,39.0,0.0,0,
13.1567,0.00000,-0.02282,0.00000,-0.01099,-12.36534,-708.482,-0.10000,-0.955,39.0,39.0,0.0,0,
13.2857,0.00000,-0.04817,0.00000,-0.02320,-12.36572,-708.504,-0.01111,-0.106,39.0,39.0,0.0,0,
13.4030,0.00000,-0.01268,0.00000,-0.00611,-12.36572,-708.504,-0.05556,-0.531,39.0,39.0,0.0,0,
13.5065,0.00000,-0.02282,0.00000,-0.01099,-12.36687,-708.569,-0.07778,-0.743,39.0,39.0,0.0,0,
13.6251,0.00000,0.01268,0.00000,0.00611,-12.36877,-708.678,0.07778,0.743,39.0,39.0,0.0,0,
13.7480,0.00000,-0.03296,0.00000,-0.01587,-12.36877,-708.678,-0.01111,-0.106,39.0,39.0,0.0,0,
13.8653,0.00000,-0.02789,0.00000,-0.01343,-12.36877,-708.678,0.10000,0.955,39.0,39.0,0.0,0,
13.9964,0.00000,-0.03296,0.00000,-0.01587,-12.36877,-708.678,-0.01111,-0.106,39.0,39.0,0.0,0,
14.1120,0.00000,0.00761,0.00000,0.00366,-12.36877,-708.678,0.01111,0.106,39.0,39.0,0.0,0,
14.2512,0.00000,-0.02789,0.00000,-0.01343,-12.36877,-708.678,0.07778,0.743,39.0,39.0,0.0,0,
14.3552,0.00000,0.00254,0.00000,0.00122,-12.36877,-708.678,0.03333,0.318,39.0,39.0,0.0,0,
14.4609,0.00000,0.00761,0.00000,0.00366,-12.36877,-708.678,0.10000,0.955,39.0,39.0,0.0,0,
14.5994,0.00000,-0.00761,0.00000,-0.00366,-12.36877,-708.678,-0.01111,-0.106,39.0,39.0,0.0,0,
14.7124,0.00000,-0.01268,0.00000,-0.00611,-12.36877,-708.678,-0.07778,-0.743,39.0,39.0,0.0,0,
14.8179,0.00000,-0.01775,0.00000,-0.00855,-12.36877,-708.678,-0.01111,-0.106,39.0,39.0,0.0,0,
14.9475,0.00000,-0.00254,0.00000,-0.00122,-12.36877,-708.678,-0.10000,-0.955,39.0,39.0,0.0,0,
15.0656,0.00000,-0.03803,0.00000,-0.01832,-12.36877,-708.678,-0.03333,-0.318,39.0,39.0,0.0,0,
15.1790,0.00000,-0.02282,0.00000,-0.01099,-12.36877,-708.678,0.01111,0.106,39.0,39.0,0.0,0,
15.2859,0.00000,-0.00761,0.00000,-0.00366,-12.36877,-708.678,-0.01111,-0.106,39.0,39.0,0.0,0,
15.3954,0.00000,0.00254,0.00000,0.00122,-12.36877,-708.678,0.05556,0.531,39.0,39.0,0.0,0,
15.5108,0.00000,-0.01268,0.00000,-0.00611,-12.36877,-708.678,-0.03333,-0.318,39.0,39.0,0.0,0,
15.6548,0.00000,-0.01268,0.00000,-0.00611,-12.36877,-708.678,0.03333,0.318,39.0,39.0,0.0,0,
15.7648,0.00000,-0.00761,0.00000,-0.00366,-12.36877,-708.678,0.07778,0.743,39.0,39.0,0.0,0,
15.8904,0.00000,-0.00254,0.00000,-0.00122,-12.36877,-708.678,0.01111,0.106,39.0,39.0,0.0,0,
16.0406,0.10000,0.10395,0.04816,0.05006,-12.36839,-708.657,-0.05556,-0.531,39.0,39.0,0.0,0,0.1000
16.2358,0.10000,0.11409,0.04816,0.05495,-12.36801,-708.635,0.05556,0.531,39.0,39.0,0.0,0,0.1000
16.3854,0.10000,0.08366,0.04816,0.04029,-12.36801,-708.635,-0.03333,-0.318,39.0,39.0,0.0,0,0.1000
16.5155,0.10000,0.08874,0.04816,0.04274,-12.36801,-708.635,-0.01111,-0.106,39.0,39.0,0.0,0,0.1000
16.6738,0.10000,0.06338,0.04816,0.03053,-12.36801,-708.635,0.01111,0.106,39.0,39.0,0.0,0,0.1000
16.7931,0.10000,0.08366,0.04816,0.04029,-12.36801,-708.635,0.01111,0.106,39.0,39.0,0.0,0,0.1000
16.9321,0.10000,0.07859,0.04816,0.03785,-12.36801,-708.635,0.07778,0.743,39.0,39.0,0.0,0,0.1000
17.0516,0.10000,0.07352,0.04816,0.03541,-12.36801,-708.635,-0.05556,-0.531,39.0,39.0,0.0,0,0.1000
17.1933,0.10000,0.08366,0.04816,0.04029,-12.36801,-708.635,0.10000,0.955,39.0,39.0,0.0,0,0.1000
17.3303,0.10000,0.09888,0.04816,0.04762,-12.36801,-708.635,0.01111,0.106,39.0,39.0,0.0,0,0.1000
17.4546,0.10000,0.08874,0.04816,0.04274,-12.36801,-708.635,-0.01111,-0.106,39.0,39.0,0.0,0,0.1000
17.6045,0.10000,0.09381,0.04816,0.04518,-12.36801,-708.635,-0.01111,-0.106,39.0,39.0,0.0,0,0.1000
17.7164,0.10000,0.09888,0.04816,0.04762,-12.36801,-708.635,-0.01111,-0.106,39.0,39.0,0.0,0,0.1000
17.8513,0.10000,0.08366,0.04816,0.04029,-12.36801,-708.635,-0.01111,-0.106,39.0,39.0,0.0,0,0.1000
17.9954,0.10000,0.07859,0.04816,0.03785,-12.36801,-708.635,0.01111,0.106,39.0,39.0,0.0,0,0.1000
18.1174,0.10000,0.08874,0.04816,0.04274,-12.36801,-708.635,-0.07778,-0.743,39.0,39.0,0.0,0,0.1000
18.2644,0.10000,0.05831,0.04816,0.02808,-12.36801,-708.635,-0.01111,-0.106,39.0,39.0,0.0,0,0.1000
18.4079,0.10000,0.08874,0.04816,0.04274,-12.36801,-708.635,-0.05556,-0.531,39.0,39.0,0.0,0,0.1000
18.5737,0.10000,0.08874,0.04816,0.04274,-12.36801,-708.635,-0.01111,-0.106,39.0,39.0,0.0,0,0.1000
18.7026,0.10000,0.08366,0.04816,0.04029,-12.36801,-708.635,-0.07778,-0.743,39.0,39.0,0.0,0,0.1000
18.8289,0.10000,0.07352,0.04816,0.03541,-12.36801,-708.635,-0.01111,-0.106,39.0,39.0,0.0,0,0.1000
18.9773,0.10000,0.07859,0.04816,0.03785,-12.36801,-708.635,-0.05556,-0.531,39.0,39.0,0.0,0,0.1000
19.1051,0.20000,0.11409,0.09632,0.05495,-12.36534,-708.482,0.03333,0.318,39.0,39.0,0.0,0,0.2000
19.2368,0.20000,0.16987,0.09632,0.08181,-12.36305,-708.351,0.01111,0.106,39.0,39.0,0.0,0,0.2000
19.3548,0.20000,0.17494,0.09632,0.08425,-12.36152,-708.263,-0.01111,-0.106,39.0,39.0,0.0,0,0.2000
19.4828,0.20000,0.19015,0.09632,0.09158,-12.36152,-708.263,-0.05556,-0.531,39.0,39.0,0.0,0,0.2000
19.6164,0.20000,0.19015,0.09632,0.09158,-12.36114,-708.241,0.05556,0.531,39.0,39.0,0.0,0,0.2000
19.7318,0.20000,0.18001,0.09632,0.08669,-12.36114,-708.241,-0.05556,-0.531,39.0,39.0,0.0,0,0.2000
19.8617,0.20000,0.17494,0.09632,0.08425,-12.36114,-708.241,0.03333,0.318,39.0,39.0,0.0,0,0.2000
19.9940,0.20000,0.16987,0.09632,0.08181,-12.36114,-708.241,0.01111,0.106,39.0,39.0,0.0,0,0.2000
20.1032,0.20000,0.17494,0.09632,0.08425,-12.36114,-708.241,-0.07778,-0.743,39.0,39.0,0.0,0,0.2000
20.2199,0.20000,0.19015,0.09632,0.09158,-12.36114,-708.241,-0.01111,-0.106,39.0,39.0,0.0,0,0.2000
20.3420,0.20000,0.17494,0.09632,0.08425,-12.36114,-708.241,0.01111,0.106,39.0,39.0,0.0,0,0.2000
20.4516,0.20000,0.16479,0.09632,0.07937,-12.36114,-708.241,0.03333,0.318,39.0,39.0,0.0,0,0.2000
20.5859,0.20000,0.17494,0.09632,0.08425,-12.36114,-708.241,-0.03333,-0.318,39.0,39.0,0.0,0,0.2000
20.7268,0.20000,0.17494,0.09632,0.08425,-12.36114,-708.241,-0.03333,-0.318,39.0,39.0,0.0,0,0.2000
20.8465,0.20000,0.18508,0.09632,0.08913,-12.36114,-708.241,0.10000,0.955,39.0,39.0,0.0,0,0.2000
20.9678,0.20000,0.18508,0.09632,0.08913,-12.36114,-708.241,-0.03333,-0.318,39.0,39.0,0.0,0,0.2000
21.0854,0.20000,0.18001,0.09632,0.08669,-12.36114,-708.241,-0.05556,-0.531,39.0,39.0,0.0,0,0.2000
21.2058,0.20000,0.16987,0.09632,0.08181,-12.36114,-708.241,-0.01111,-0.106,39.0,39.0,0.0,0,0.2000
21.3367,0.20000,0.18001,0.09632,0.08669,-12.36114,-708.241,0.01111,0.106,39.0,39.0,0.0,0,0.2000
21.4848,0.20000,0.18001,0.09632,0.08669,-12.36114,-708.241,-0.05556,-0.531,39.0,39.0,0.0,0,0.2000
21.6179,0.20000,0.18508,0.09632,0.08913,-12.36114,-708.241,0.05556,0.531,39.0,39.0,0.0,0,0.2000
21.7650,0.20000,0.17494,0.09632,0.08425,-12.36114,-708.241,-0.05556,-0.531,39.0,39.0,0.0,0,0.2000
21.8999,0.20000,0.18001,0.09632,0.08669,-12.36114,-708.241,0.03333,0.318,39.0,39.0,0.0,0,0.2000
22.0058,0.20000,0.20029,0.09632,0.09646,-12.36114,-708.241,0.01111,0.106,39.0,39.0,0.0,0,0.2000
22.1386,0.30000,0.25607,0.14448,0.12332,-12.36000,-708.176,-0.01111,-0.106,39.0,39.0,0.0,0,0.3000
22.3219,0.30000,0.27635,0.14448,0.13309,-12.35771,-708.045,-0.03333,-0.318,39.0,39.0,0.0,0,0.3000
22.4527,0.30000,0.27128,0.14448,0.13065,-12.35771,-708.045,0.01111,0.106,39.0,39.0,0.0,0,0.3000
22.6045,0.30000,0.29663,0.14448,0.14286,-12.35771,-708.045,-0.07778,-0.743,39.0,39.0,0.0,0,0.3000
22.7552,0.30000,0.28142,0.14448,0.13553,-12.35771,-708.045,-0.03333,-0.318,39.0,39.0,0.0,0,0.3000
22.9003,0.30000,0.26621,0.14448,0.12821,-12.35771,-708.045,-0.14444,-1.379,39.0,39.0,0.0,0,0.3000
23.0200,0.30000,0.27635,0.14448,0.13309,-12.35771,-708.045,-0.05556,-0.531,39.0,39.0,0.0,0,0.3000
23.1593,0.30000,0.28142,0.14448,0.13553,-12.35771,-708.045,-0.14444,-1.379,39.0,39.0,0.0,0,0.3000
23.2960,0.30000,0.28649,0.14448,0.13797,-12.35733,-708.023,0.01111,0.106,39.0,39.0,0.0,0,0.3000
23.4207,0.30000,0.30170,0.14448,0.14530,-12.35771,-708.045,-0.01111,-0.106,39.0,39.0,0.0,0,0.3000
23.5701,0.30000,0.27128,0.14448,0.13065,-12.35733,-708.023,-0.01111,-0.106,39.0,39.0,0.0,0,0.3000
23.7283,0.30000,0.28142,0.14448,0.13553,-12.35771,-708.045,-0.03333,-0.318,39.0,39.0,0.0,0,0.3000
23.8668,0.30000,0.28142,0.14448,0.13553,-12.35733,-708.023,0.05556,0.531,39.0,39.0,0.0,0,0.3000
24.0089,0.30000,0.28142,0.14448,0.13553,-12.35771,-708.045,-0.14444,-1.379,39.0,39.0,0.0,0,0.3000
24.1181,0.30000,0.27635,0.14448,0.13309,-12.35771,-708.045,-0.07778,-0.743,39.0,39.0,0.0,0,0.3000
24.2254,0.30000,0.28649,0.14448,0.13797,-12.35771,-708.045,-0.10000,-0.955,39.0,39.0,0.0,0,0.3000
24.3458,0.30000,0.28142,0.14448,0.13553,-12.35771,-708.045,-0.03333,-0.318,39.0,39.0,0.0,0,0.3000
24.4815,0.30000,0.28649,0.14448,0.13797,-12.35771,-708.045,-0.01111,-0.106,39.0,39.0,0.0,0,0.3000
24.6027,0.30000,0.27635,0.14448,0.13309,-12.35733,-708.023,0.05556,0.531,39.0,39.0,0.0,0,0.3000
24.7188,0.30000,0.26621,0.14448,0.12821,-12.35733,-708.023,0.05556,0.531,39.0,39.0,0.0,0,0.3000
24.8467,0.30000,0.27635,0.14448,0.13309,-12.35733,-708.023,0.01111,0.106,39.0,39.0,0.0,0,0.3000
24.9718,0.30000,0.29156,0.14448,0.14042,-12.35771,-708.045,-0.01111,-0.106,39.0,39.0,0.0,0,0.3000
25.0765,0.30000,0.27128,0.14448,0.13065,-12.35733,-708.023,0.03333,0.318,39.0,39.0,0.0,0,0.3000
25.2061,0.40000,0.36255,0.19264,0.17460,-12.35657,-707.979,-0.05556,-0.531,39.0,39.0,0.0,0,0.4000
25.3458,0.40000,0.40311,0.19264,0.19414,-12.35580,-707.935,0.03333,0.318,39.0,39.0,0.0,0,0.4000
